index,dialect,word
33108,idaho,cowberry
33109,utah,cowberry
33110,new mexico,cowberry
33111,montana,cowberry
33112,wyoming,cowberry
33113,colorado,cowberry
33114,oklahoma,cowberry
33115,texas,cowberry
33116,north dakota,cowberry
33117,south dakota,cowberry
33118,nebraska,cowberry
33119,kansas,cowberry
33120,oklahoma,cowberry
33121,washington,cowpuncher
33122,oregon,cowpuncher
33123,california,cowpuncher
33124,nevada,cowpuncher
33125,arizona,cowpuncher
33126,idaho,cowpuncher
33127,utah,cowpuncher
33128,new mexico,cowpuncher
33129,montana,cowpuncher
33130,wyoming,cowpuncher
33131,colorado,cowpuncher
33132,oklahoma,cowpuncher
33133,texas,cowpuncher
33134,north dakota,cowpuncher
33135,south dakota,cowpuncher
33136,nebraska,cowpuncher
33137,kansas,cowpuncher
33138,oklahoma,cowpuncher
33139,washington,cribbage
33140,oregon,cribbage
33141,california,cribbage
33142,nevada,cribbage
33143,arizona,cribbage
33144,idaho,cribbage
33145,utah,cribbage
33146,new mexico,cribbage
33147,montana,cribbage
33148,wyoming,cribbage
33149,colorado,cribbage
33150,oklahoma,cribbage
33151,texas,cribbage
33152,north dakota,cribbage
33153,south dakota,cribbage
33154,nebraska,cribbage
33155,kansas,cribbage
33156,oklahoma,cribbage
33157,washington,crimanetly
33158,oregon,crimanetly
33159,california,crimanetly
33160,nevada,crimanetly
33161,arizona,crimanetly
33162,idaho,crimanetly
33163,utah,crimanetly
33164,new mexico,crimanetly
33165,montana,crimanetly
33166,wyoming,crimanetly
33167,colorado,crimanetly
33168,oklahoma,crimanetly
33169,texas,crimanetly
33170,north dakota,crimanetly
33171,south dakota,crimanetly
33172,nebraska,crimanetly
33173,kansas,crimanetly
33174,oklahoma,crimanetly
33175,washington,criminy
33176,oregon,criminy
33177,california,criminy
33178,nevada,criminy
33179,arizona,criminy
33180,idaho,criminy
33181,utah,criminy
33182,new mexico,criminy
33183,montana,criminy
33184,wyoming,criminy
33185,colorado,criminy
33186,oklahoma,criminy
33187,texas,criminy
33188,north dakota,criminy
33189,south dakota,criminy
33190,nebraska,criminy
33191,kansas,criminy
33192,oklahoma,criminy
33193,washington,cripe
33194,oregon,cripe
33195,california,cripe
33196,nevada,cripe
33197,arizona,cripe
33198,idaho,cripe
33199,utah,cripe
33200,new mexico,cripe
33201,montana,cripe
33202,wyoming,cripe
33203,colorado,cripe
33204,oklahoma,cripe
33205,texas,cripe
33206,north dakota,cripe
33207,south dakota,cripe
33208,nebraska,cripe
33209,kansas,cripe
33210,oklahoma,cripe
33211,washington,crowbait
33212,oregon,crowbait
33213,california,crowbait
33214,nevada,crowbait
33215,arizona,crowbait
33216,idaho,crowbait
33217,utah,crowbait
33218,new mexico,crowbait
33219,montana,crowbait
33220,wyoming,crowbait
33221,colorado,crowbait
33222,oklahoma,crowbait
33223,texas,crowbait
33224,north dakota,crowbait
33225,south dakota,crowbait
33226,nebraska,crowbait
33227,kansas,crowbait
33228,oklahoma,crowbait
33229,washington,crowhop
33230,oregon,crowhop
33231,california,crowhop
33232,nevada,crowhop
33233,arizona,crowhop
33234,idaho,crowhop
33235,utah,crowhop
33236,new mexico,crowhop
33237,montana,crowhop
33238,wyoming,crowhop
33239,colorado,crowhop
33240,oklahoma,crowhop
33241,texas,crowhop
33242,north dakota,crowhop
33243,south dakota,crowhop
33244,nebraska,crowhop
33245,kansas,crowhop
33246,oklahoma,crowhop
33247,washington,cupola
33248,oregon,cupola
33249,california,cupola
33250,nevada,cupola
33251,arizona,cupola
33252,idaho,cupola
33253,utah,cupola
33254,new mexico,cupola
33255,montana,cupola
33256,wyoming,cupola
33257,colorado,cupola
33258,oklahoma,cupola
33259,texas,cupola
33260,north dakota,cupola
33261,south dakota,cupola
33262,nebraska,cupola
33263,kansas,cupola
33264,oklahoma,cupola
33265,washington,curdled
33266,oregon,curdled
33267,california,curdled
33268,nevada,curdled
33269,arizona,curdled
33270,idaho,curdled
33271,utah,curdled
33272,new mexico,curdled
33273,montana,curdled
33274,wyoming,curdled
33275,colorado,curdled
33276,oklahoma,curdled
33277,texas,curdled
33278,north dakota,curdled
33279,south dakota,curdled
33280,nebraska,curdled
33281,kansas,curdled
33282,oklahoma,curdled
33283,washington,cutback
33284,oregon,cutback
33285,california,cutback
33286,nevada,cutback
33287,arizona,cutback
33288,idaho,cutback
33289,utah,cutback
33290,new mexico,cutback
33291,montana,cutback
33292,wyoming,cutback
33293,colorado,cutback
33294,oklahoma,cutback
33295,texas,cutback
33296,north dakota,cutback
33297,south dakota,cutback
33298,nebraska,cutback
33299,kansas,cutback
33300,oklahoma,cutback
33301,washington,cutbank
33302,oregon,cutbank
33303,california,cutbank
33304,nevada,cutbank
33305,arizona,cutbank
33306,idaho,cutbank
33307,utah,cutbank
33308,new mexico,cutbank
33309,montana,cutbank
33310,wyoming,cutbank
33311,colorado,cutbank
33312,oklahoma,cutbank
33313,texas,cutbank
33314,north dakota,cutbank
33315,south dakota,cutbank
33316,nebraska,cutbank
33317,kansas,cutbank
33318,oklahoma,cutbank
33319,washington,dally
33320,oregon,dally
33321,california,dally
33322,nevada,dally
33323,arizona,dally
33324,idaho,dally
33325,utah,dally
33326,new mexico,dally
33327,montana,dally
33328,wyoming,dally
33329,colorado,dally
33330,oklahoma,dally
33331,texas,dally
33332,north dakota,dally
33333,south dakota,dally
33334,nebraska,dally
33335,kansas,dally
33336,oklahoma,dally
33337,washington,deerweed
33338,oregon,deerweed
33339,california,deerweed
33340,nevada,deerweed
33341,arizona,deerweed
33342,idaho,deerweed
33343,utah,deerweed
33344,new mexico,deerweed
33345,montana,deerweed
33346,wyoming,deerweed
33347,colorado,deerweed
33348,oklahoma,deerweed
33349,texas,deerweed
33350,north dakota,deerweed
33351,south dakota,deerweed
33352,nebraska,deerweed
33353,kansas,deerweed
33354,oklahoma,deerweed
33355,washington,dewlap
33356,oregon,dewlap
33357,california,dewlap
33358,nevada,dewlap
33359,arizona,dewlap
33360,idaho,dewlap
33361,utah,dewlap
33362,new mexico,dewlap
33363,montana,dewlap
33364,wyoming,dewlap
33365,colorado,dewlap
33366,oklahoma,dewlap
33367,texas,dewlap
33368,north dakota,dewlap
33369,south dakota,dewlap
33370,nebraska,dewlap
33371,kansas,dewlap
33372,oklahoma,dewlap
33373,washington,dobe
33374,oregon,dobe
33375,california,dobe
33376,nevada,dobe
33377,arizona,dobe
33378,idaho,dobe
33379,utah,dobe
33380,new mexico,dobe
33381,montana,dobe
33382,wyoming,dobe
33383,colorado,dobe
33384,oklahoma,dobe
33385,texas,dobe
33386,north dakota,dobe
33387,south dakota,dobe
33388,nebraska,dobe
33389,kansas,dobe
33390,oklahoma,dobe
33391,washington,dogfall
33392,oregon,dogfall
33393,california,dogfall
33394,nevada,dogfall
33395,arizona,dogfall
33396,idaho,dogfall
33397,utah,dogfall
33398,new mexico,dogfall
33399,montana,dogfall
33400,wyoming,dogfall
33401,colorado,dogfall
33402,oklahoma,dogfall
33403,texas,dogfall
33404,north dakota,dogfall
33405,south dakota,dogfall
33406,nebraska,dogfall
33407,kansas,dogfall
33408,oklahoma,dogfall
33409,washington,dogger
33410,oregon,dogger
33411,california,dogger
33412,nevada,dogger
33413,arizona,dogger
33414,idaho,dogger
33415,utah,dogger
33416,new mexico,dogger
33417,montana,dogger
33418,wyoming,dogger
33419,colorado,dogger
33420,oklahoma,dogger
33421,texas,dogger
33422,north dakota,dogger
33423,south dakota,dogger
33424,nebraska,dogger
33425,kansas,dogger
33426,oklahoma,dogger
33427,washington,dogie
33428,oregon,dogie
33429,california,dogie
33430,nevada,dogie
33431,arizona,dogie
33432,idaho,dogie
33433,utah,dogie
33434,new mexico,dogie
33435,montana,dogie
33436,wyoming,dogie
33437,colorado,dogie
33438,oklahoma,dogie
33439,texas,dogie
33440,north dakota,dogie
33441,south dakota,dogie
33442,nebraska,dogie
33443,kansas,dogie
33444,oklahoma,dogie
33445,washington,drylander
33446,oregon,drylander
33447,california,drylander
33448,nevada,drylander
33449,arizona,drylander
33450,idaho,drylander
33451,utah,drylander
33452,new mexico,drylander
33453,montana,drylander
33454,wyoming,drylander
33455,colorado,drylander
33456,oklahoma,drylander
33457,texas,drylander
33458,north dakota,drylander
33459,south dakota,drylander
33460,nebraska,drylander
33461,kansas,drylander
33462,oklahoma,drylander
33463,washington,duckfoot
33464,oregon,duckfoot
33465,california,duckfoot
33466,nevada,duckfoot
33467,arizona,duckfoot
33468,idaho,duckfoot
33469,utah,duckfoot
33470,new mexico,duckfoot
33471,montana,duckfoot
33472,wyoming,duckfoot
33473,colorado,duckfoot
33474,oklahoma,duckfoot
33475,texas,duckfoot
33476,north dakota,duckfoot
33477,south dakota,duckfoot
33478,nebraska,duckfoot
33479,kansas,duckfoot
33480,oklahoma,duckfoot
33481,washington,dugway
33482,oregon,dugway
33483,california,dugway
33484,nevada,dugway
33485,arizona,dugway
33486,idaho,dugway
33487,utah,dugway
33488,new mexico,dugway
33489,montana,dugway
33490,wyoming,dugway
33491,colorado,dugway
33492,oklahoma,dugway
33493,texas,dugway
33494,north dakota,dugway
33495,south dakota,dugway
33496,nebraska,dugway
33497,kansas,dugway
33498,oklahoma,dugway
33499,washington,earmark
33500,oregon,earmark
33501,california,earmark
33502,nevada,earmark
33503,arizona,earmark
33504,idaho,earmark
33505,utah,earmark
33506,new mexico,earmark
33507,montana,earmark
33508,wyoming,earmark
33509,colorado,earmark
33510,oklahoma,earmark
33511,texas,earmark
33512,north dakota,earmark
33513,south dakota,earmark
33514,nebraska,earmark
33515,kansas,earmark
33516,oklahoma,earmark
33517,washington,entryway
33518,oregon,entryway
33519,california,entryway
33520,nevada,entryway
33521,arizona,entryway
33522,idaho,entryway
33523,utah,entryway
33524,new mexico,entryway
33525,montana,entryway
33526,wyoming,entryway
33527,colorado,entryway
33528,oklahoma,entryway
33529,texas,entryway
33530,north dakota,entryway
33531,south dakota,entryway
33532,nebraska,entryway
33533,kansas,entryway
33534,oklahoma,entryway
33535,washington,fantail
33536,oregon,fantail
33537,california,fantail
33538,nevada,fantail
33539,arizona,fantail
33540,idaho,fantail
33541,utah,fantail
33542,new mexico,fantail
33543,montana,fantail
33544,wyoming,fantail
33545,colorado,fantail
33546,oklahoma,fantail
33547,texas,fantail
33548,north dakota,fantail
33549,south dakota,fantail
33550,nebraska,fantail
33551,kansas,fantail
33552,oklahoma,fantail
33553,washington,fanweed
33554,oregon,fanweed
33555,california,fanweed
33556,nevada,fanweed
33557,arizona,fanweed
33558,idaho,fanweed
33559,utah,fanweed
33560,new mexico,fanweed
33561,montana,fanweed
33562,wyoming,fanweed
33563,colorado,fanweed
33564,oklahoma,fanweed
33565,texas,fanweed
33566,north dakota,fanweed
33567,south dakota,fanweed
33568,nebraska,fanweed
33569,kansas,fanweed
33570,oklahoma,fanweed
33571,washington,faunch
33572,oregon,faunch
33573,california,faunch
33574,nevada,faunch
33575,arizona,faunch
33576,idaho,faunch
33577,utah,faunch
33578,new mexico,faunch
33579,montana,faunch
33580,wyoming,faunch
33581,colorado,faunch
33582,oklahoma,faunch
33583,texas,faunch
33584,north dakota,faunch
33585,south dakota,faunch
33586,nebraska,faunch
33587,kansas,faunch
33588,oklahoma,faunch
33589,washington,fiador
33590,oregon,fiador
33591,california,fiador
33592,nevada,fiador
33593,arizona,fiador
33594,idaho,fiador
33595,utah,fiador
33596,new mexico,fiador
33597,montana,fiador
33598,wyoming,fiador
33599,colorado,fiador
33600,oklahoma,fiador
33601,texas,fiador
33602,north dakota,fiador
33603,south dakota,fiador
33604,nebraska,fiador
33605,kansas,fiador
33606,oklahoma,fiador
33607,washington,filaree
33608,oregon,filaree
33609,california,filaree
33610,nevada,filaree
33611,arizona,filaree
33612,idaho,filaree
33613,utah,filaree
33614,new mexico,filaree
33615,montana,filaree
33616,wyoming,filaree
33617,colorado,filaree
33618,oklahoma,filaree
33619,texas,filaree
33620,north dakota,filaree
33621,south dakota,filaree
33622,nebraska,filaree
33623,kansas,filaree
33624,oklahoma,filaree
33625,washington,flapboard
33626,oregon,flapboard
33627,california,flapboard
33628,nevada,flapboard
33629,arizona,flapboard
33630,idaho,flapboard
33631,utah,flapboard
33632,new mexico,flapboard
33633,montana,flapboard
33634,wyoming,flapboard
33635,colorado,flapboard
33636,oklahoma,flapboard
33637,texas,flapboard
33638,north dakota,flapboard
33639,south dakota,flapboard
33640,nebraska,flapboard
33641,kansas,flapboard
33642,oklahoma,flapboard
33643,washington,fofarraw
33644,oregon,fofarraw
33645,california,fofarraw
33646,nevada,fofarraw
33647,arizona,fofarraw
33648,idaho,fofarraw
33649,utah,fofarraw
33650,new mexico,fofarraw
33651,montana,fofarraw
33652,wyoming,fofarraw
33653,colorado,fofarraw
33654,oklahoma,fofarraw
33655,texas,fofarraw
33656,north dakota,fofarraw
33657,south dakota,fofarraw
33658,nebraska,fofarraw
33659,kansas,fofarraw
33660,oklahoma,fofarraw
33661,washington,forefoot
33662,oregon,forefoot
33663,california,forefoot
33664,nevada,forefoot
33665,arizona,forefoot
33666,idaho,forefoot
33667,utah,forefoot
33668,new mexico,forefoot
33669,montana,forefoot
33670,wyoming,forefoot
33671,colorado,forefoot
33672,oklahoma,forefoot
33673,texas,forefoot
33674,north dakota,forefoot
33675,south dakota,forefoot
33676,nebraska,forefoot
33677,kansas,forefoot
33678,oklahoma,forefoot
33679,washington,foxtail
33680,oregon,foxtail
33681,california,foxtail
33682,nevada,foxtail
33683,arizona,foxtail
33684,idaho,foxtail
33685,utah,foxtail
33686,new mexico,foxtail
33687,montana,foxtail
33688,wyoming,foxtail
33689,colorado,foxtail
33690,oklahoma,foxtail
33691,texas,foxtail
33692,north dakota,foxtail
33693,south dakota,foxtail
33694,nebraska,foxtail
33695,kansas,foxtail
33696,oklahoma,foxtail
33697,washington,freighter
33698,oregon,freighter
33699,california,freighter
33700,nevada,freighter
33701,arizona,freighter
33702,idaho,freighter
33703,utah,freighter
33704,new mexico,freighter
33705,montana,freighter
33706,wyoming,freighter
33707,colorado,freighter
33708,oklahoma,freighter
33709,texas,freighter
33710,north dakota,freighter
33711,south dakota,freighter
33712,nebraska,freighter
33713,kansas,freighter
33714,oklahoma,freighter
33715,washington,frenchy
33716,oregon,frenchy
33717,california,frenchy
33718,nevada,frenchy
33719,arizona,frenchy
33720,idaho,frenchy
33721,utah,frenchy
33722,new mexico,frenchy
33723,montana,frenchy
33724,wyoming,frenchy
33725,colorado,frenchy
33726,oklahoma,frenchy
33727,texas,frenchy
33728,north dakota,frenchy
33729,south dakota,frenchy
33730,nebraska,frenchy
33731,kansas,frenchy
33732,oklahoma,frenchy
33733,washington,frypan
33734,oregon,frypan
33735,california,frypan
33736,nevada,frypan
33737,arizona,frypan
33738,idaho,frypan
33739,utah,frypan
33740,new mexico,frypan
33741,montana,frypan
33742,wyoming,frypan
33743,colorado,frypan
33744,oklahoma,frypan
33745,texas,frypan
33746,north dakota,frypan
33747,south dakota,frypan
33748,nebraska,frypan
33749,kansas,frypan
33750,oklahoma,frypan
33751,washington,fussbudget
33752,oregon,fussbudget
33753,california,fussbudget
33754,nevada,fussbudget
33755,arizona,fussbudget
33756,idaho,fussbudget
33757,utah,fussbudget
33758,new mexico,fussbudget
33759,montana,fussbudget
33760,wyoming,fussbudget
33761,colorado,fussbudget
33762,oklahoma,fussbudget
33763,texas,fussbudget
33764,north dakota,fussbudget
33765,south dakota,fussbudget
33766,nebraska,fussbudget
33767,kansas,fussbudget
33768,oklahoma,fussbudget
33769,washington,fuzztail
33770,oregon,fuzztail
33771,california,fuzztail
33772,nevada,fuzztail
33773,arizona,fuzztail
33774,idaho,fuzztail
33775,utah,fuzztail
33776,new mexico,fuzztail
33777,montana,fuzztail
33778,wyoming,fuzztail
33779,colorado,fuzztail
33780,oklahoma,fuzztail
33781,texas,fuzztail
33782,north dakota,fuzztail
33783,south dakota,fuzztail
33784,nebraska,fuzztail
33785,kansas,fuzztail
33786,oklahoma,fuzztail
33787,washington,gaff
33788,oregon,gaff
33789,california,gaff
33790,nevada,gaff
33791,arizona,gaff
33792,idaho,gaff
33793,utah,gaff
33794,new mexico,gaff
33795,montana,gaff
33796,wyoming,gaff
33797,colorado,gaff
33798,oklahoma,gaff
33799,texas,gaff
33800,north dakota,gaff
33801,south dakota,gaff
33802,nebraska,gaff
33803,kansas,gaff
33804,oklahoma,gaff
33805,washington,gancho
33806,oregon,gancho
33807,california,gancho
33808,nevada,gancho
33809,arizona,gancho
33810,idaho,gancho
33811,utah,gancho
33812,new mexico,gancho
33813,montana,gancho
33814,wyoming,gancho
33815,colorado,gancho
33816,oklahoma,gancho
33817,texas,gancho
33818,north dakota,gancho
33819,south dakota,gancho
33820,nebraska,gancho
33821,kansas,gancho
33822,oklahoma,gancho
33823,washington,gazook
33824,oregon,gazook
33825,california,gazook
33826,nevada,gazook
33827,arizona,gazook
33828,idaho,gazook
33829,utah,gazook
33830,new mexico,gazook
33831,montana,gazook
33832,wyoming,gazook
33833,colorado,gazook
33834,oklahoma,gazook
33835,texas,gazook
33836,north dakota,gazook
33837,south dakota,gazook
33838,nebraska,gazook
33839,kansas,gazook
33840,oklahoma,gazook
33841,washington,gesundheit
33842,oregon,gesundheit
33843,california,gesundheit
33844,nevada,gesundheit
33845,arizona,gesundheit
33846,idaho,gesundheit
33847,utah,gesundheit
33848,new mexico,gesundheit
33849,montana,gesundheit
33850,wyoming,gesundheit
33851,colorado,gesundheit
33852,oklahoma,gesundheit
33853,texas,gesundheit
33854,north dakota,gesundheit
33855,south dakota,gesundheit
33856,nebraska,gesundheit
33857,kansas,gesundheit
33858,oklahoma,gesundheit
33859,washington,glassie
33860,oregon,glassie
33861,california,glassie
33862,nevada,glassie
33863,arizona,glassie
33864,idaho,glassie
33865,utah,glassie
33866,new mexico,glassie
33867,montana,glassie
33868,wyoming,glassie
33869,colorado,glassie
33870,oklahoma,glassie
33871,texas,glassie
33872,north dakota,glassie
33873,south dakota,glassie
33874,nebraska,glassie
33875,kansas,glassie
33876,oklahoma,glassie
33877,washington,glim
33878,oregon,glim
33879,california,glim
33880,nevada,glim
33881,arizona,glim
33882,idaho,glim
33883,utah,glim
33884,new mexico,glim
33885,montana,glim
33886,wyoming,glim
33887,colorado,glim
33888,oklahoma,glim
33889,texas,glim
33890,north dakota,glim
33891,south dakota,glim
33892,nebraska,glim
33893,kansas,glim
33894,oklahoma,glim
33895,washington,glowworm
33896,oregon,glowworm
33897,california,glowworm
33898,nevada,glowworm
33899,arizona,glowworm
33900,idaho,glowworm
33901,utah,glowworm
33902,new mexico,glowworm
33903,montana,glowworm
33904,wyoming,glowworm
33905,colorado,glowworm
33906,oklahoma,glowworm
33907,texas,glowworm
33908,north dakota,glowworm
33909,south dakota,glowworm
33910,nebraska,glowworm
33911,kansas,glowworm
33912,oklahoma,glowworm
33913,washington,goatweed
33914,oregon,goatweed
33915,california,goatweed
33916,nevada,goatweed
33917,arizona,goatweed
33918,idaho,goatweed
33919,utah,goatweed
33920,new mexico,goatweed
33921,montana,goatweed
33922,wyoming,goatweed
33923,colorado,goatweed
33924,oklahoma,goatweed
33925,texas,goatweed
33926,north dakota,goatweed
33927,south dakota,goatweed
33928,nebraska,goatweed
33929,kansas,goatweed
33930,oklahoma,goatweed
33931,washington,goboon
33932,oregon,goboon
33933,california,goboon
33934,nevada,goboon
33935,arizona,goboon
33936,idaho,goboon
33937,utah,goboon
33938,new mexico,goboon
33939,montana,goboon
33940,wyoming,goboon
33941,colorado,goboon
33942,oklahoma,goboon
33943,texas,goboon
33944,north dakota,goboon
33945,south dakota,goboon
33946,nebraska,goboon
33947,kansas,goboon
33948,oklahoma,goboon
33949,washington,goop
33950,oregon,goop
33951,california,goop
33952,nevada,goop
33953,arizona,goop
33954,idaho,goop
33955,utah,goop
33956,new mexico,goop
33957,montana,goop
33958,wyoming,goop
33959,colorado,goop
33960,oklahoma,goop
33961,texas,goop
33962,north dakota,goop
33963,south dakota,goop
33964,nebraska,goop
33965,kansas,goop
33966,oklahoma,goop
33967,washington,grasser
33968,oregon,grasser
33969,california,grasser
33970,nevada,grasser
33971,arizona,grasser
33972,idaho,grasser
33973,utah,grasser
33974,new mexico,grasser
33975,montana,grasser
33976,wyoming,grasser
33977,colorado,grasser
33978,oklahoma,grasser
33979,texas,grasser
33980,north dakota,grasser
33981,south dakota,grasser
33982,nebraska,grasser
33983,kansas,grasser
33984,oklahoma,grasser
33985,washington,grayback
33986,oregon,grayback
33987,california,grayback
33988,nevada,grayback
33989,arizona,grayback
33990,idaho,grayback
33991,utah,grayback
33992,new mexico,grayback
33993,montana,grayback
33994,wyoming,grayback
33995,colorado,grayback
33996,oklahoma,grayback
33997,texas,grayback
33998,north dakota,grayback
33999,south dakota,grayback
34000,nebraska,grayback
34001,kansas,grayback
34002,oklahoma,grayback
34003,washington,greenbug
34004,oregon,greenbug
34005,california,greenbug
34006,nevada,greenbug
34007,arizona,greenbug
34008,idaho,greenbug
34009,utah,greenbug
34010,new mexico,greenbug
34011,montana,greenbug
34012,wyoming,greenbug
34013,colorado,greenbug
34014,oklahoma,greenbug
34015,texas,greenbug
34016,north dakota,greenbug
34017,south dakota,greenbug
34018,nebraska,greenbug
34019,kansas,greenbug
34020,oklahoma,greenbug
34021,washington,greenhead
34022,oregon,greenhead
34023,california,greenhead
34024,nevada,greenhead
34025,arizona,greenhead
34026,idaho,greenhead
34027,utah,greenhead
34028,new mexico,greenhead
34029,montana,greenhead
34030,wyoming,greenhead
34031,colorado,greenhead
34032,oklahoma,greenhead
34033,texas,greenhead
34034,north dakota,greenhead
34035,south dakota,greenhead
34036,nebraska,greenhead
34037,kansas,greenhead
34038,oklahoma,greenhead
34039,washington,groomsman
34040,oregon,groomsman
34041,california,groomsman
34042,nevada,groomsman
34043,arizona,groomsman
34044,idaho,groomsman
34045,utah,groomsman
34046,new mexico,groomsman
34047,montana,groomsman
34048,wyoming,groomsman
34049,colorado,groomsman
34050,oklahoma,groomsman
34051,texas,groomsman
34052,north dakota,groomsman
34053,south dakota,groomsman
34054,nebraska,groomsman
34055,kansas,groomsman
34056,oklahoma,groomsman
34057,washington,gyp
34058,oregon,gyp
34059,california,gyp
34060,nevada,gyp
34061,arizona,gyp
34062,idaho,gyp
34063,utah,gyp
34064,new mexico,gyp
34065,montana,gyp
34066,wyoming,gyp
34067,colorado,gyp
34068,oklahoma,gyp
34069,texas,gyp
34070,north dakota,gyp
34071,south dakota,gyp
34072,nebraska,gyp
34073,kansas,gyp
34074,oklahoma,gyp
34075,washington,hackamore
34076,oregon,hackamore
34077,california,hackamore
34078,nevada,hackamore
34079,arizona,hackamore
34080,idaho,hackamore
34081,utah,hackamore
34082,new mexico,hackamore
34083,montana,hackamore
34084,wyoming,hackamore
34085,colorado,hackamore
34086,oklahoma,hackamore
34087,texas,hackamore
34088,north dakota,hackamore
34089,south dakota,hackamore
34090,nebraska,hackamore
34091,kansas,hackamore
34092,oklahoma,hackamore
34093,washington,hardhead
34094,oregon,hardhead
34095,california,hardhead
34096,nevada,hardhead
34097,arizona,hardhead
34098,idaho,hardhead
34099,utah,hardhead
34100,new mexico,hardhead
34101,montana,hardhead
34102,wyoming,hardhead
34103,colorado,hardhead
34104,oklahoma,hardhead
34105,texas,hardhead
34106,north dakota,hardhead
34107,south dakota,hardhead
34108,nebraska,hardhead
34109,kansas,hardhead
34110,oklahoma,hardhead
34111,washington,hardpan
34112,oregon,hardpan
34113,california,hardpan
34114,nevada,hardpan
34115,arizona,hardpan
34116,idaho,hardpan
34117,utah,hardpan
34118,new mexico,hardpan
34119,montana,hardpan
34120,wyoming,hardpan
34121,colorado,hardpan
34122,oklahoma,hardpan
34123,texas,hardpan
34124,north dakota,hardpan
34125,south dakota,hardpan
34126,nebraska,hardpan
34127,kansas,hardpan
34128,oklahoma,hardpan
34129,washington,hardtail
34130,oregon,hardtail
34131,california,hardtail
34132,nevada,hardtail
34133,arizona,hardtail
34134,idaho,hardtail
34135,utah,hardtail
34136,new mexico,hardtail
34137,montana,hardtail
34138,wyoming,hardtail
34139,colorado,hardtail
34140,oklahoma,hardtail
34141,texas,hardtail
34142,north dakota,hardtail
34143,south dakota,hardtail
34144,nebraska,hardtail
34145,kansas,hardtail
34146,oklahoma,hardtail
34147,washington,hayrack
34148,oregon,hayrack
34149,california,hayrack
34150,nevada,hayrack
34151,arizona,hayrack
34152,idaho,hayrack
34153,utah,hayrack
34154,new mexico,hayrack
34155,montana,hayrack
34156,wyoming,hayrack
34157,colorado,hayrack
34158,oklahoma,hayrack
34159,texas,hayrack
34160,north dakota,hayrack
34161,south dakota,hayrack
34162,nebraska,hayrack
34163,kansas,hayrack
34164,oklahoma,hayrack
34165,washington,headcheese
34166,oregon,headcheese
34167,california,headcheese
34168,nevada,headcheese
34169,arizona,headcheese
34170,idaho,headcheese
34171,utah,headcheese
34172,new mexico,headcheese
34173,montana,headcheese
34174,wyoming,headcheese
34175,colorado,headcheese
34176,oklahoma,headcheese
34177,texas,headcheese
34178,north dakota,headcheese
34179,south dakota,headcheese
34180,nebraska,headcheese
34181,kansas,headcheese
34182,oklahoma,headcheese
34183,washington,heave
34184,oregon,heave
34185,california,heave
34186,nevada,heave
34187,arizona,heave
34188,idaho,heave
34189,utah,heave
34190,new mexico,heave
34191,montana,heave
34192,wyoming,heave
34193,colorado,heave
34194,oklahoma,heave
34195,texas,heave
34196,north dakota,heave
34197,south dakota,heave
34198,nebraska,heave
34199,kansas,heave
34200,oklahoma,heave
34201,washington,heinie
34202,oregon,heinie
34203,california,heinie
34204,nevada,heinie
34205,arizona,heinie
34206,idaho,heinie
34207,utah,heinie
34208,new mexico,heinie
34209,montana,heinie
34210,wyoming,heinie
34211,colorado,heinie
34212,oklahoma,heinie
34213,texas,heinie
34214,north dakota,heinie
34215,south dakota,heinie
34216,nebraska,heinie
34217,kansas,heinie
34218,oklahoma,heinie
34219,washington,highline
34220,oregon,highline
34221,california,highline
34222,nevada,highline
34223,arizona,highline
34224,idaho,highline
34225,utah,highline
34226,new mexico,highline
34227,montana,highline
34228,wyoming,highline
34229,colorado,highline
34230,oklahoma,highline
34231,texas,highline
34232,north dakota,highline
34233,south dakota,highline
34234,nebraska,highline
34235,kansas,highline
34236,oklahoma,highline
34237,washington,hitchrack
34238,oregon,hitchrack
34239,california,hitchrack
34240,nevada,hitchrack
34241,arizona,hitchrack
34242,idaho,hitchrack
34243,utah,hitchrack
34244,new mexico,hitchrack
34245,montana,hitchrack
34246,wyoming,hitchrack
34247,colorado,hitchrack
34248,oklahoma,hitchrack
34249,texas,hitchrack
34250,north dakota,hitchrack
34251,south dakota,hitchrack
34252,nebraska,hitchrack
34253,kansas,hitchrack
34254,oklahoma,hitchrack
34255,washington,hivernant
34256,oregon,hivernant
34257,california,hivernant
34258,nevada,hivernant
34259,arizona,hivernant
34260,idaho,hivernant
34261,utah,hivernant
34262,new mexico,hivernant
34263,montana,hivernant
34264,wyoming,hivernant
34265,colorado,hivernant
34266,oklahoma,hivernant
34267,texas,hivernant
34268,north dakota,hivernant
34269,south dakota,hivernant
34270,nebraska,hivernant
34271,kansas,hivernant
34272,oklahoma,hivernant
34273,washington,hogleg
34274,oregon,hogleg
34275,california,hogleg
34276,nevada,hogleg
34277,arizona,hogleg
34278,idaho,hogleg
34279,utah,hogleg
34280,new mexico,hogleg
34281,montana,hogleg
34282,wyoming,hogleg
34283,colorado,hogleg
34284,oklahoma,hogleg
34285,texas,hogleg
34286,north dakota,hogleg
34287,south dakota,hogleg
34288,nebraska,hogleg
34289,kansas,hogleg
34290,oklahoma,hogleg
34291,washington,hollygrape
34292,oregon,hollygrape
34293,california,hollygrape
34294,nevada,hollygrape
34295,arizona,hollygrape
34296,idaho,hollygrape
34297,utah,hollygrape
